Date,T,W,SR,DSP,DRH,PanE,Index
0.6083192481615532,0.6013824884792627,0.3373590982286634,0.6829121540312875,0.4692307692307709,0.6270588235294118,0.48347107438016523,0.39181339665649495
0.2614258028547914,0.4207373271889401,0.3233494363929146,0.6688327316486161,0.6230769230769251,0.7400000000000001,0.34462809917355364,0.42488083311616465
0.5417794217852624,0.6087557603686636,0.3244766505636071,0.8167268351383874,0.43846153846153735,0.6176470588235294,0.556198347107438,0.4865022186446514
0.3952346397883242,0.4539170506912442,0.3233494363929146,0.7511432009626956,0.5,0.608235294117647,0.4768595041322313,0.6545552280767656
0.46461332884967643,0.5129032258064516,0.3256038647342996,0.7908543922984356,0.43846153846153735,0.6270588235294118,0.5033057851239671,0.3667692451472827
0.4674451120766706,0.5276497695852536,0.2705314009661835,0.7495788206979543,0.3461538461538458,0.7211764705882353,0.4107438016528926,0.3312219182926963
0.8879578418272082,0.3543778801843318,0.1971819645732689,0.3385078219013236,0.5923076923076916,0.3447058823529412,0.2983471074380165,0.7410020671592118
0.1807058219693282,0.3396313364055299,0.2474235104669887,0.2074608904933814,0.4692307692307709,0.7964705882352942,0.1462809917355372,0.4333767138733501
0.8822871959151527,0.4244239631336406,0.2004830917874396,0.3276774969915764,0.5923076923076916,0.3352941176470588,0.3314049586776858,0.6155651502431441
0.6798217746431511,0.5387096774193549,0.36884057971014483,0.651624548736462,0.3769230769230749,0.5705882352941177,0.47024793388429753,0.6952745896989022
0.1792970098138987,0.43179723502304146,0.1928341384863124,0.5146811070998797,0.5,0.40117647058823525,0.35785123966942145,0.1003690282703992
0.7378591718803926,0.6235023041474654,0.3035426731078905,0.58014440433213,0.43846153846153735,0.7682352941176471,0.3314049586776858,0.1139394831494612
0.8114926152403034,0.4391705069124424,0.2683574879227053,0.3210589651022864,0.43846153846153735,0.7776470588235295,0.1859504132231405,0.1663999315569166
0.8801562790368397,0.37649769585253445,0.2350241545893719,0.3239470517448857,0.5923076923076916,0.7211764705882353,0.1727272727272727,0.1625599927115396
0.1870985726042671,0.4649769585253457,0.1711755233494364,0.4418772563176895,0.6230769230769251,0.3541176470588234,0.3314049586776858,0.791497453149102
0.8886728670920241,0.3175115207373272,0.2265700483091787,0.2659446450060169,0.43846153846153735,0.58,0.2190082644628099,0.7577447487567378
0.8794695716042937,0.3949308755760369,0.2140901771336554,0.3949458483754512,0.6230769230769251,0.3635294117647059,0.33801652892561973,0.3881271204708563
0.3322062246135058,0.44285714285714284,0.314573268921095,0.33586040914560755,0.4692307692307709,0.7305882352941176,0.2388429752066116,0.1825705438118109
0.3173535215879224,0.5829493087557605,0.2705314009661835,0.7116726835138388,0.3461538461538458,0.5235294117647059,0.5033057851239671,0.5260824521372295
0.8242427192198437,0.4244239631336406,0.3175523349436393,0.1872442839951865,0.43846153846153735,0.6552941176470588,0.2388429752066116,0.5239658466943353
0.8851260586002142,0.3175115207373272,0.2136876006441224,0.271841155234657,0.5307692307692291,0.6741176470588235,0.1859504132231405,0.2908784165684077
0.3973513977505022,0.5055299539170507,0.34903381642512066,0.7750902527075811,0.4692307692307709,0.6835294117647058,0.4570247933884297,0.4924714365970486
0.1198366415050928,0.2474654377880184,0.2438003220611916,0.43598074608904924,0.5923076923076916,0.711764705882353,0.1991735537190082,0.1001576057736546
0.8136093732024814,0.49815668202764973,0.2881642512077295,0.417208182912154,0.5923076923076916,0.711764705882353,0.2520661157024793,0.1601023492481607
0.1785890640071502,0.523963133640553,0.2309178743961352,0.5093862815884477,0.5307692307692291,0.2129411764705882,0.49669421487603305,0.1260173927640805
0.6068962770899888,0.5645161290322581,0.2999194847020934,0.6688327316486161,0.3461538461538458,0.6929411764705883,0.4041322314049587,0.5190165509116672
0.4030149642044901,0.47235023041474655,0.38244766505636063,0.7460890493381468,0.5,0.6552941176470588,0.47024793388429753,0.6926524911774882
0.4539941417484492,0.48341013824884793,0.3743961352657005,0.8785800240673887,0.4692307692307709,0.5894117647058824,0.5760330578512397,0.5156922273822845
0.3124049803987504,0.3838709677419355,0.2855877616747182,0.3061371841155234,0.5,0.6552941176470588,0.2388429752066116,0.5608321840794215
0.4674309531605356,0.5129032258064516,0.3487117552334944,0.59338146811071,0.4692307692307709,0.6364705882352941,0.4041322314049587,0.737453822433101
0.8206959107280338,0.3064516129032258,0.1697262479871175,0.2954271961492178,0.7153846153846167,0.3447058823529412,0.2652892561983471,0.2898897263007622
0.3300894666513279,0.435483870967742,0.36376811594202896,0.7606498194945849,0.40769230769230824,0.7305882352941176,0.3975206611570249,0.2781388182483981
0.2543463447873065,0.4133640552995391,0.2628824476650563,0.6217809867629362,0.5615384615384625,0.6364705882352941,0.3314049586776858,0.3978379105013182
0.4539729033742467,0.5276497695852536,0.336231884057971,0.8108303249097473,0.40769230769230824,0.6835294117647058,0.4768595041322313,0.3270326852060211
0.261418723396724,0.5202764976958527,0.2764090177133655,0.7087845968712394,0.5,0.3070588235294117,0.5826446280991736,0.8811586572178619
0.7371724644478465,0.5976958525345623,0.3266505636070852,0.3719614921780986,0.4692307692307709,0.711764705882353,0.2917355371900826,0.7290731692079649
0.8985628700123006,0.2069124423963133,0.2782608695652174,0.2164861612515042,0.6538461538461542,0.6270588235294118,0.1991735537190082,0.8315348069502331
0.741398900914135,0.5903225806451613,0.3772946859903382,0.5126353790613718,0.4692307692307709,0.7211764705882353,0.34462809917355364,0.1636161043682621
0.4554029539038785,0.44285714285714284,0.36296296296296293,0.40613718411552335,0.43846153846153735,0.6929411764705883,0.2983471074380165,0.7358154100443298
0.5445899666380538,0.5829493087557605,0.3277777777777778,0.7509025270758122,0.3153846153846167,0.6929411764705883,0.4636363636363636,0.5564143932462331
0.8079458067484934,0.523963133640553,0.4451690821256038,0.3351383874849579,0.40769230769230824,0.7494117647058823,0.2520661157024793,0.897122503590492
0.260016990699362,0.37281105990783403,0.36151368760064395,0.3480144404332129,0.5307692307692291,0.5988235294117648,0.3049586776859504,0.7958212103865705
0.4737953859632046,0.531336405529954,0.3842995169082126,0.8090252707581227,0.43846153846153735,0.5988235294117648,0.556198347107438,0.8061873839925784
0.3237179543905913,0.4096774193548387,0.4095813204508857,0.3589651022864019,0.6230769230769251,0.711764705882353,0.2851239669421487,0.2337833229167133
0.39665053140182116,0.476036866359447,0.35016103059581316,0.8225030084235859,0.5615384615384625,0.5705882352941177,0.5363636363636364,0.2927293654458053
0.47167862800102645,0.57926267281106,0.3652173913043478,0.8796630565583633,0.3769230769230749,0.6647058823529413,0.5495867768595042,0.6687940339426384
0.8192729396564693,0.435483870967742,0.2313204508856682,0.2953068592057761,0.5307692307692291,0.5894117647058824,0.2322314049586777,0.4182903126770352
0.8900675203313186,0.3248847926267282,0.4015297906602254,0.1570397111913357,0.1,0.7023529411764706,0.2190082644628099,0.49938379715621983
0.6819526915214641,0.6087557603686636,0.34903381642512066,0.5517448856799038,0.5307692307692291,0.6647058823529413,0.390909090909091,0.7283796057276541
0.6748519950797767,0.5387096774193549,0.3784219001610306,0.6394705174488569,0.4692307692307709,0.5988235294117648,0.4570247933884297,0.2931656064324508
0.46317619886197703,0.49815668202764973,0.4099838969404187,0.6830324909747292,0.5,0.6458823529411765,0.4504132231404959,0.8469356018568777
0.739983009300638,0.5976958525345623,0.2511272141706924,0.5730445246690734,0.43846153846153735,0.7588235294117647,0.3181818181818182,0.6350270651571062
0.6677866959284267,0.571889400921659,0.3241545893719806,0.6482551143200962,0.40769230769230824,0.7211764705882353,0.37768595041322306,0.7903333364480428
0.1063785917188039,0.40230414746543763,0.223268921095008,0.3308062575210589,0.6230769230769251,0.44823529411764695,0.271900826446281,0.2877544253773948
0.7484854384396875,0.5571428571428573,0.3061191626409018,0.53309265944645,0.43846153846153735,0.7305882352941176,0.3049586776859504,0.5158796733707581
0.6033494685981788,0.619815668202765,0.4015297906602254,0.7357400722021661,0.43846153846153735,0.6741176470588235,0.5033057851239671,0.7959840795310907
0.31806854685273833,0.4391705069124424,0.3123993558776167,0.7466907340553549,0.6230769230769251,0.6458823529411765,0.4173553719008265,0.561296731535579
0.248689857791386,0.2990783410138249,0.5676328502415459,0.3847172081829121,0.5,0.5423529411764706,0.37768595041322306,0.3659583995101261
0.6054803854764919,0.5755760368663595,0.3035426731078905,0.7843561973525873,0.3461538461538458,0.6929411764705883,0.4570247933884297,0.6860754140841957
0.45824181658894003,0.5497695852534562,0.3157004830917874,0.6314079422382671,0.3769230769230749,0.7211764705882353,0.36446280991735525,0.1965588973356819
0.7463545215613745,0.5534562211981567,0.3299516908212561,0.3551143200962694,0.43846153846153735,0.7023529411764706,0.2785123966942149,0.49414213950122643
0.5354008300664584,0.5608294930875577,0.3252012882447666,0.7575210589651021,0.5307692307692291,0.6741176470588235,0.4636363636363636,0.2658949118045585
0.4022999389396742,0.490783410138249,0.4124798711755234,0.5830324909747292,0.40769230769230824,0.6929411764705883,0.390909090909091,0.8553147389936383
0.6833685831349611,0.6050691244239632,0.36223832528180344,0.6077015643802647,0.5,0.6741176470588235,0.4107438016528926,0.7453444010941574
0.8171703406104264,0.4649769585253457,0.2855877616747182,0.3648616125150421,0.4692307692307709,0.6647058823529413,0.2388429752066116,0.4728527497981677
0.1736476022760457,0.251152073732719,0.2588566827697262,0.4808664259927796,0.6538461538461542,0.4952941176470589,0.2983471074380165,0.5789592847062942
0.6104430855817987,0.5866359447004609,0.37399355877616736,0.7326113116726835,0.4692307692307709,0.6458823529411765,0.5033057851239671,0.6564863033082912
0.7470695468261905,0.523963133640553,0.2841384863123993,0.5626955475330927,0.4692307692307709,0.7023529411764706,0.3247933884297521,0.1087725833387269
0.7371583055317116,0.5165898617511522,0.2727858293075684,0.5326113116726835,0.5,0.7211764705882353,0.2983471074380165,0.7262827985208861
0.2543321858711715,0.3506912442396314,0.5757648953301127,0.5675090252707581,0.40769230769230824,0.5329411764705883,0.4636363636363636,0.3255071262945538
0.7400042476748405,0.5976958525345623,0.3802737520128825,0.554993983152828,0.4692307692307709,0.7400000000000001,0.34462809917355364,0.6057455541857097
0.7555648965071724,0.48709677419354835,0.2837359098228663,0.42647412755715985,0.3769230769230749,0.6270588235294118,0.3115702479338843,0.606053247090404
0.6840765289417094,0.6161290322580645,0.2951690821256039,0.5541516245487365,0.4692307692307709,0.6741176470588235,0.36446280991735525,0.1769131071464178
0.3194702795501004,0.5202764976958527,0.3530595813204509,0.6523465703971119,0.40769230769230824,0.6458823529411765,0.3975206611570249,0.3329650057889756
0.810069644168739,0.43179723502304146,0.298792270531401,0.2827918170878459,0.40769230769230824,0.6647058823529413,0.2190082644628099,0.7318742696914914
0.2614116439386565,0.476036866359447,0.2760869565217391,0.6790613718411552,0.5307692307692291,0.3258823529411765,0.5165289256198347,0.1513400759524561
0.6054874649345592,0.6124423963133642,0.3061191626409018,0.7909747292418773,0.3461538461538458,0.6647058823529413,0.5099173553719009,0.43338026452182665
0.3931108023680787,0.4502304147465438,0.35636070853462143,0.7225030084235861,0.5,0.608235294117647,0.4636363636363636,0.6320393943084079
0.6111510313885472,0.5940092165898618,0.3596618357487923,0.7252707581227437,0.4692307692307709,0.6458823529411765,0.5033057851239671,0.46637885419646663
0.1870914931461996,0.5129032258064516,0.250402576489533,0.4392298435619735,0.5615384615384625,0.4576470588235294,0.37768595041322306,0.4637590631150099
0.8921913577515642,0.284331797235023,0.25,0.35848375451263526,0.6846153846153833,0.608235294117647,0.212396694214876,0.4094969968899702
0.1814279266922117,0.2474654377880184,0.2863123993558776,0.5040914560770156,0.7769230769230794,0.6647058823529413,0.2454545454545454,0.7892462168112359
0.1000070794580674,0.236405529953917,0.2239935587761674,0.3227436823104693,0.7153846153846167,0.288235294117647,0.2983471074380165,0.4418559770499052
0.6033636275143138,0.6640552995391705,0.3714170692431562,0.7939831528279181,0.43846153846153735,0.711764705882353,0.5165289256198347,0.43257387164184635
0.8206888312699663,0.5350230414746545,0.2489533011272142,0.40866425992779776,0.6846153846153833,0.3164705882352941,0.443801652892562,0.37845744219843336
0.1885144642177641,0.3470046082949308,0.213365539452496,0.4831528279181708,0.5923076923076916,0.7023529411764706,0.2256198347107438,0.44811384089306205
0.3831783226993972,0.4649769585253457,0.3956521739130435,0.658604091456077,0.5307692307692291,0.6176470588235294,0.4371900826446281,0.3046256662931015
0.8943151951718096,0.2806451612903226,0.49138486312399343,0.3752105896510227,0.5,0.41999999999999993,0.4305785123966942,0.5170935673704539
0.1799978761625797,0.42811059907834104,0.287842190016103,0.4647412755716005,0.5615384615384625,0.7023529411764706,0.2520661157024793,0.48850274260206494
0.5304381299611515,0.5534562211981567,0.3123993558776167,0.7481347773766547,0.3769230769230749,0.711764705882353,0.4371900826446281,0.3570303701615445
0.6812447457147155,0.627188940092166,0.32745571658615125,0.649699157641396,0.5307692307692291,0.6270588235294118,0.4570247933884297,0.4980181795489378
0.8957310867853066,0.1,0.2665056360708534,0.3849578820697954,0.5615384615384625,0.2317647058823529,0.3247933884297521,0.8901330809574558
0.1722317106625487,0.2880184331797235,0.2342190016103059,0.3800240673886883,0.7461538461538458,0.3352941176470588,0.3181818181818182,0.3068187053836043
0.4589285240214862,0.5055299539170507,0.3655394524959742,0.421540312876053,0.43846153846153735,0.7494117647058823,0.2917355371900826,0.5925763177689773
0.808653752555242,0.47235023041474655,0.39420289855072455,0.2430806257521059,0.5307692307692291,0.6270588235294118,0.2917355371900826,0.200659254255912
0.1743555480827942,0.2695852534562212,0.1792270531400966,0.47364620938628144,0.5615384615384625,0.4952941176470589,0.2785123966942149,0.3074326682048034
0.5375246674867039,0.6087557603686636,0.3006441223832528,0.7541516245487364,0.3769230769230749,0.6929411764705883,0.4570247933884297,0.6650022070261896
0.6805155615337646,0.5903225806451613,0.2892914653784219,0.5269554753309266,0.3769230769230749,0.711764705882353,0.3314049586776858,0.2121155885039433
0.46954771112271343,0.47235023041474655,0.34170692431562,0.3992779783393502,0.40769230769230824,0.7682352941176471,0.2520661157024793,0.7818974194339933
0.8150465031901808,0.5940092165898618,0.1789049919484702,0.3919374247894103,0.5615384615384625,0.288235294117647,0.4107438016528926,0.1133882072518411
0.533992017911029,0.6898617511520737,0.33478260869565213,0.7907340553549939,0.3461538461538458,0.711764705882353,0.5165289256198347,0.7500304015246696
0.6755599408865252,0.5534562211981567,0.3233494363929146,0.7101083032490975,0.5307692307692291,0.6552941176470588,0.443801652892562,0.2726730740635877
0.1134651292443563,0.44285714285714284,0.1971819645732689,0.2332129963898916,0.5307692307692291,0.2976470588235294,0.3247933884297521,0.8667759072280562
0.3265426581595179,0.6640552995391705,0.3142512077294686,0.8111913357400721,0.4692307692307709,0.2035294117647059,0.8074380165289256,0.6535066559299412
0.6005247648292523,0.6013824884792627,0.3233494363929146,0.7212996389891697,0.43846153846153735,0.6458823529411765,0.4768595041322313,0.627622860327732
0.3923816181871278,0.4797235023041475,0.2855877616747182,0.4068592057761732,0.40769230769230824,0.7682352941176471,0.2454545454545454,0.8918122808587905
0.6061812518251728,0.57926267281106,0.3736714975845411,0.7200962695547534,0.5,0.6364705882352941,0.49669421487603305,0.2268017094630799
0.3152367636257445,0.468663594470046,0.3439613526570048,0.5087845968712394,0.5,0.7305882352941176,0.2917355371900826,0.3727082135650771
0.5382184543773175,0.5387096774193549,0.3640901771336553,0.37075812274368214,0.40769230769230824,0.7023529411764706,0.2917355371900826,0.2890485275951751
0.1169906993619638,0.36175115207373265,0.2251207729468599,0.4317689530685921,0.6846153846153833,0.6270588235294118,0.2388429752066116,0.3867677863235478
0.31381379255417985,0.48341013824884793,0.3461352657004831,0.6735258724428399,0.5,0.6458823529411765,0.4107438016528926,0.7726474239590837
0.3839004274222808,0.47235023041474655,0.28341384863124,0.8138387484957882,0.5,0.6647058823529413,0.443801652892562,0.3766256278170418
0.68618620744582,0.531336405529954,0.2518518518518519,0.5796630565583634,0.40769230769230824,0.7494117647058823,0.2851239669421487,0.3014144956062762
0.6132819482668601,0.6087557603686636,0.3879227053140095,0.7619735258724428,0.5307692307692291,0.58,0.5628099173553719,0.246989841945038
0.5297231046963355,0.4944700460829493,0.4143317230273752,0.41588447653429594,0.3461538461538458,0.7305882352941176,0.2983471074380165,0.4658897764464487
0.7513313805828163,0.5866359447004609,0.2852657004830918,0.5460890493381468,0.5,0.1847058823529412,0.5892561983471074,0.5357467699256614
0.8844110333353982,0.5387096774193549,0.3233494363929146,0.36293622141997584,0.43846153846153735,0.2505882352941176,0.5165289256198347,0.7031806053339187
0.7499084095112519,0.4502304147465438,0.34903381642512066,0.2275571600481347,0.5,0.843529411764706,0.1462809917355372,0.5008695517251923
0.8192941780306717,0.476036866359447,0.2584541062801933,0.3939831528279182,0.5923076923076916,0.711764705882353,0.2322314049586777,0.779832039158147
0.525482509313912,0.5202764976958527,0.2958937198067632,0.6262334536702767,0.40769230769230824,0.7305882352941176,0.35785123966942145,0.5161487931026598
0.3187552542852845,0.435483870967742,0.3098228663446055,0.7393501805054152,0.5,0.7023529411764706,0.3842975206611571,0.6747415595516755
0.2522154279089935,0.37649769585253445,0.3879227053140095,0.529482551143201,0.5923076923076916,0.5705882352941177,0.37107438016528915,0.1160996963984873
0.45822765767280504,0.43179723502304146,0.45434782608695645,0.879783393501805,0.5923076923076916,0.58,0.5760330578512397,0.7276677320090196
0.2599957523251595,0.37281105990783403,0.3024959742351046,0.6239470517448856,0.5307692307692291,0.6741176470588235,0.33801652892561973,0.8035182104856882
0.6104501650398662,0.619815668202765,0.3219001610305958,0.7749699157641395,0.4692307692307709,0.6647058823529413,0.49669421487603305,0.41232233632798165
0.530445209419219,0.5829493087557605,0.32705314009661823,0.7421179302045727,0.40769230769230824,0.6835294117647058,0.4636363636363636,0.816631431088728
0.3251480049202234,0.4539170506912442,0.36924315619967785,0.3868832731648616,0.5307692307692291,0.7023529411764706,0.2917355371900826,0.660657997443529
